## Ore Dictionary Info                      ##
##############################################
## In the form:                             ##
## <ore dictionary entry>                   ##
##     <item id registered> - <item damage> ##
##     etc...                               ##
##############################################
actinolite
contenttweaker:blueredcryingobsidiancrackedshortbrick - 0
contenttweaker:blueredcryingobsidiandebossed - 0
contenttweaker:blueredcryingobsidianpolished - 0
contenttweaker:blueredcryingobsidianshortbrick - 0
contenttweaker:bluewhitecryingobsidian - 0
contenttweaker:bluewhitecryingobsidianbrick - 0
contenttweaker:bluewhitecryingobsidianchiseledbrick - 0
contenttweaker:bluewhitecryingobsidiancrackedbrick - 0
contenttweaker:bluewhitecryingobsidiancrackedshortbrick - 0
contenttweaker:bluewhitecryingobsidiandebossed - 0
contenttweaker:bluewhitecryingobsidianpolished - 0
contenttweaker:bluewhitecryingobsidianshortbrick - 0
contenttweaker:blueyellowcryingobsidian - 0
contenttweaker:blueyellowcryingobsidianbrick - 0
contenttweaker:blueyellowcryingobsidianchiseledbrick - 0
contenttweaker:blueyellowcryingobsidiancrackedbrick - 0
contenttweaker:blueyellowcryingobsidiancrackedshortbrick - 0
contenttweaker:blueyellowcryingobsidiandebossed - 0
contenttweaker:blueyellowcryingobsidianpolished - 0
contenttweaker:blueyellowcryingobsidianshortbrick - 0
contenttweaker:brownblackcryingobsidian - 0
contenttweaker:brownblackcryingobsidianbrick - 0
contenttweaker:brownblackcryingobsidianchiseledbrick - 0
contenttweaker:brownblackcryingobsidiancrackedbrick - 0
contenttweaker:brownblackcryingobsidiancrackedshortbrick - 0
contenttweaker:brownblackcryingobsidiandebossed - 0
contenttweaker:brownblackcryingobsidianpolished - 0
contenttweaker:brownblackcryingobsidianshortbrick - 0
contenttweaker:brownbluecryingobsidian - 0
contenttweaker:brownbluecryingobsidianbrick - 0
contenttweaker:brownbluecryingobsidianchiseledbrick - 0
contenttweaker:brownbluecryingobsidiancrackedbrick - 0
contenttweaker:brownbluecryingobsidiancrackedshortbrick - 0
contenttweaker:brownbluecryingobsidiandebossed - 0
contenttweaker:brownbluecryingobsidianpolished - 0
contenttweaker:brownbluecryingobsidianshortbrick - 0
contenttweaker:browncryingobsidian - 0
contenttweaker:browncryingobsidianbrick - 0
contenttweaker:browncryingobsidianchiseledbrick - 0
contenttweaker:browncryingobsidiancrackedbrick - 0
contenttweaker:browncryingobsidiancrackedshortbrick - 0
contenttweaker:browncryingobsidiandebossed - 0
contenttweaker:browncryingobsidianpolished - 0
contenttweaker:browncryingobsidianshortbrick - 0
contenttweaker:browncyancryingobsidian - 0
contenttweaker:browncyancryingobsidianbrick - 0
contenttweaker:browncyancryingobsidianchiseledbrick - 0
contenttweaker:browncyancryingobsidiancrackedbrick - 0
contenttweaker:browncyancryingobsidiancrackedshortbrick - 0
contenttweaker:browncyancryingobsidiandebossed - 0
contenttweaker:browncyancryingobsidianpolished - 0
contenttweaker:browncyancryingobsidianshortbrick - 0
contenttweaker:browngraycryingobsidian - 0
contenttweaker:browngraycryingobsidianbrick - 0
contenttweaker:browngraycryingobsidianchiseledbrick - 0
contenttweaker:browngraycryingobsidiancrackedbrick - 0
contenttweaker:browngraycryingobsidiancrackedshortbrick - 0
contenttweaker:browngraycryingobsidiandebossed - 0
contenttweaker:browngraycryingobsidianpolished - 0
contenttweaker:browngraycryingobsidianshortbrick - 0
contenttweaker:browngreencryingobsidian - 0
contenttweaker:browngreencryingobsidianbrick - 0
contenttweaker:browngreencryingobsidianchiseledbrick - 0
contenttweaker:browngreencryingobsidiancrackedbrick - 0
contenttweaker:browngreencryingobsidiancrackedshortbrick - 0
contenttweaker:browngreencryingobsidiandebossed - 0
contenttweaker:browngreencryingobsidianpolished - 0
contenttweaker:browngreencryingobsidianshortbrick - 0
contenttweaker:brownlightbluecryingobsidian - 0
contenttweaker:brownlightbluecryingobsidianbrick - 0
contenttweaker:brownlightbluecryingobsidianchiseledbrick - 0
contenttweaker:brownlightbluecryingobsidiancrackedbrick - 0
contenttweaker:brownlightbluecryingobsidiancrackedshortbrick - 0
contenttweaker:brownlightbluecryingobsidiandebossed - 0
contenttweaker:brownlightbluecryingobsidianpolished - 0
contenttweaker:brownlightbluecryingobsidianshortbrick - 0
contenttweaker:brownlightgraycryingobsidian - 0
contenttweaker:brownlightgraycryingobsidianbrick - 0
contenttweaker:brownlightgraycryingobsidianchiseledbrick - 0
contenttweaker:brownlightgraycryingobsidiancrackedbrick - 0
contenttweaker:brownlightgraycryingobsidiancrackedshortbrick - 0
contenttweaker:brownlightgraycryingobsidiandebossed - 0
contenttweaker:brownlightgraycryingobsidianpolished - 0
contenttweaker:brownlightgraycryingobsidianshortbrick - 0
contenttweaker:brownlimecryingobsidian - 0
contenttweaker:brownlimecryingobsidianbrick - 0
contenttweaker:brownlimecryingobsidianchiseledbrick - 0
contenttweaker:brownlimecryingobsidiancrackedbrick - 0
contenttweaker:brownlimecryingobsidiancrackedshortbrick - 0
contenttweaker:brownlimecryingobsidiandebossed - 0
contenttweaker:brownlimecryingobsidianpolished - 0
contenttweaker:brownlimecryingobsidianshortbrick - 0
contenttweaker:brownmagentacryingobsidian - 0
contenttweaker:brownmagentacryingobsidianbrick - 0
contenttweaker:brownmagentacryingobsidianchiseledbrick - 0
contenttweaker:brownmagentacryingobsidiancrackedbrick - 0
contenttweaker:brownmagentacryingobsidiancrackedshortbrick - 0
contenttweaker:brownmagentacryingobsidiandebossed - 0
contenttweaker:brownmagentacryingobsidianpolished - 0
contenttweaker:brownmagentacryingobsidianshortbrick - 0
contenttweaker:brownorangecryingobsidian - 0
contenttweaker:brownorangecryingobsidianbrick - 0
contenttweaker:brownorangecryingobsidianchiseledbrick - 0
contenttweaker:brownorangecryingobsidiancrackedbrick - 0
contenttweaker:brownorangecryingobsidiancrackedshortbrick - 0
contenttweaker:brownorangecryingobsidiandebossed - 0
contenttweaker:brownorangecryingobsidianpolished - 0
contenttweaker:brownorangecryingobsidianshortbrick - 0
contenttweaker:brownpinkcryingobsidian - 0
contenttweaker:brownpinkcryingobsidianbrick - 0
contenttweaker:brownpinkcryingobsidianchiseledbrick - 0
contenttweaker:brownpinkcryingobsidiancrackedbrick - 0
contenttweaker:brownpinkcryingobsidiancrackedshortbrick - 0
contenttweaker:brownpinkcryingobsidiandebossed - 0
contenttweaker:brownpinkcryingobsidianpolished - 0
contenttweaker:brownpinkcryingobsidianshortbrick - 0
contenttweaker:brownpurplecryingobsidian - 0
contenttweaker:brownpurplecryingobsidianbrick - 0
contenttweaker:brownpurplecryingobsidianchiseledbrick - 0
contenttweaker:brownpurplecryingobsidiancrackedbrick - 0
contenttweaker:brownpurplecryingobsidiancrackedshortbrick - 0
contenttweaker:brownpurplecryingobsidiandebossed - 0
contenttweaker:brownpurplecryingobsidianpolished - 0
contenttweaker:brownpurplecryingobsidianshortbrick - 0
contenttweaker:brownredcryingobsidian - 0
contenttweaker:brownredcryingobsidianbrick - 0
contenttweaker:brownredcryingobsidianchiseledbrick - 0
contenttweaker:brownredcryingobsidiancrackedbrick - 0
contenttweaker:brownredcryingobsidiancrackedshortbrick - 0
contenttweaker:brownredcryingobsidiandebossed - 0
contenttweaker:brownredcryingobsidianpolished - 0
contenttweaker:brownredcryingobsidianshortbrick - 0
contenttweaker:brownwhitecryingobsidian - 0
contenttweaker:brownwhitecryingobsidianbrick - 0
contenttweaker:brownwhitecryingobsidianchiseledbrick - 0
contenttweaker:brownwhitecryingobsidiancrackedbrick - 0
contenttweaker:brownwhitecryingobsidiancrackedshortbrick - 0
contenttweaker:brownwhitecryingobsidiandebossed - 0
contenttweaker:brownwhitecryingobsidianpolished - 0
contenttweaker:brownwhitecryingobsidianshortbrick - 0
contenttweaker:brownyellowcryingobsidian - 0
contenttweaker:brownyellowcryingobsidianbrick - 0
contenttweaker:brownyellowcryingobsidianchiseledbrick - 0
contenttweaker:brownyellowcryingobsidiancrackedbrick - 0
contenttweaker:brownyellowcryingobsidiancrackedshortbrick - 0
contenttweaker:brownyellowcryingobsidiandebossed - 0
contenttweaker:brownyellowcryingobsidianpolished - 0
contenttweaker:brownyellowcryingobsidianshortbrick - 0
contenttweaker:cyanblackcryingobsidian - 0
contenttweaker:cyanblackcryingobsidianbrick - 0
contenttweaker:cyanblackcryingobsidianchiseledbrick - 0
contenttweaker:cyanblackcryingobsidiancrackedbrick - 0
contenttweaker:cyanblackcryingobsidiancrackedshortbrick - 0
contenttweaker:cyanblackcryingobsidiandebossed - 0
contenttweaker:cyanblackcryingobsidianpolished - 0
contenttweaker:cyanblackcryingobsidianshortbrick - 0
contenttweaker:cyanbluecryingobsidian - 0
contenttweaker:cyanbluecryingobsidianbrick - 0
contenttweaker:cyanbluecryingobsidianchiseledbrick - 0
contenttweaker:cyanbluecryingobsidiancrackedbrick - 0
contenttweaker:cyanbluecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanbluecryingobsidiandebossed - 0
contenttweaker:cyanbluecryingobsidianpolished - 0
contenttweaker:cyanbluecryingobsidianshortbrick - 0
contenttweaker:cyanbrowncryingobsidian - 0
contenttweaker:cyanbrowncryingobsidianbrick - 0
contenttweaker:cyanbrowncryingobsidianchiseledbrick - 0
contenttweaker:cyanbrowncryingobsidiancrackedbrick - 0
contenttweaker:cyanbrowncryingobsidiancrackedshortbrick - 0
contenttweaker:cyanbrowncryingobsidiandebossed - 0
contenttweaker:cyanbrowncryingobsidianpolished - 0
contenttweaker:cyanbrowncryingobsidianshortbrick - 0
contenttweaker:cyancryingobsidian - 0
contenttweaker:cyancryingobsidianbrick - 0
contenttweaker:cyancryingobsidianchiseledbrick - 0
contenttweaker:cyancryingobsidiancrackedbrick - 0
contenttweaker:cyancryingobsidiancrackedshortbrick - 0
contenttweaker:cyancryingobsidiandebossed - 0
contenttweaker:cyancryingobsidianpolished - 0
contenttweaker:cyancryingobsidianshortbrick - 0
contenttweaker:cyangraycryingobsidian - 0
contenttweaker:cyangraycryingobsidianbrick - 0
contenttweaker:cyangraycryingobsidianchiseledbrick - 0
contenttweaker:cyangraycryingobsidiancrackedbrick - 0
contenttweaker:cyangraycryingobsidiancrackedshortbrick - 0
contenttweaker:cyangraycryingobsidiandebossed - 0
contenttweaker:cyangraycryingobsidianpolished - 0
contenttweaker:cyangraycryingobsidianshortbrick - 0
contenttweaker:cyangreencryingobsidian - 0
contenttweaker:cyangreencryingobsidianbrick - 0
contenttweaker:cyangreencryingobsidianchiseledbrick - 0
contenttweaker:cyangreencryingobsidiancrackedbrick - 0
contenttweaker:cyangreencryingobsidiancrackedshortbrick - 0
contenttweaker:cyangreencryingobsidiandebossed - 0
contenttweaker:cyangreencryingobsidianpolished - 0
contenttweaker:cyangreencryingobsidianshortbrick - 0
contenttweaker:cyanlightbluecryingobsidian - 0
contenttweaker:cyanlightbluecryingobsidianbrick - 0
contenttweaker:cyanlightbluecryingobsidianchiseledbrick - 0
contenttweaker:cyanlightbluecryingobsidiancrackedbrick - 0
contenttweaker:cyanlightbluecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanlightbluecryingobsidiandebossed - 0
contenttweaker:cyanlightbluecryingobsidianpolished - 0
contenttweaker:cyanlightbluecryingobsidianshortbrick - 0
contenttweaker:cyanlightgraycryingobsidian - 0
contenttweaker:cyanlightgraycryingobsidianbrick - 0
contenttweaker:cyanlightgraycryingobsidianchiseledbrick - 0
contenttweaker:cyanlightgraycryingobsidiancrackedbrick - 0
contenttweaker:cyanlightgraycryingobsidiancrackedshortbrick - 0
contenttweaker:cyanlightgraycryingobsidiandebossed - 0
contenttweaker:cyanlightgraycryingobsidianpolished - 0
contenttweaker:cyanlightgraycryingobsidianshortbrick - 0
contenttweaker:cyanlimecryingobsidian - 0
contenttweaker:cyanlimecryingobsidianbrick - 0
contenttweaker:cyanlimecryingobsidianchiseledbrick - 0
contenttweaker:cyanlimecryingobsidiancrackedbrick - 0
contenttweaker:cyanlimecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanlimecryingobsidiandebossed - 0
contenttweaker:cyanlimecryingobsidianpolished - 0
contenttweaker:cyanlimecryingobsidianshortbrick - 0
contenttweaker:cyanmagentacryingobsidian - 0
contenttweaker:cyanmagentacryingobsidianbrick - 0
contenttweaker:cyanmagentacryingobsidianchiseledbrick - 0
contenttweaker:cyanmagentacryingobsidiancrackedbrick - 0
contenttweaker:cyanmagentacryingobsidiancrackedshortbrick - 0
contenttweaker:cyanmagentacryingobsidiandebossed - 0
contenttweaker:cyanmagentacryingobsidianpolished - 0
contenttweaker:cyanmagentacryingobsidianshortbrick - 0
contenttweaker:cyanorangecryingobsidian - 0
contenttweaker:cyanorangecryingobsidianbrick - 0
contenttweaker:cyanorangecryingobsidianchiseledbrick - 0
contenttweaker:cyanorangecryingobsidiancrackedbrick - 0
contenttweaker:cyanorangecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanorangecryingobsidiandebossed - 0
contenttweaker:cyanorangecryingobsidianpolished - 0
contenttweaker:cyanorangecryingobsidianshortbrick - 0
contenttweaker:cyanpinkcryingobsidian - 0
contenttweaker:cyanpinkcryingobsidianbrick - 0
contenttweaker:cyanpinkcryingobsidianchiseledbrick - 0
contenttweaker:cyanpinkcryingobsidiancrackedbrick - 0
contenttweaker:cyanpinkcryingobsidiancrackedshortbrick - 0
contenttweaker:cyanpinkcryingobsidiandebossed - 0
contenttweaker:cyanpinkcryingobsidianpolished - 0
contenttweaker:cyanpinkcryingobsidianshortbrick - 0
contenttweaker:cyanpurplecryingobsidian - 0
contenttweaker:cyanpurplecryingobsidianbrick - 0
contenttweaker:cyanpurplecryingobsidianchiseledbrick - 0
contenttweaker:cyanpurplecryingobsidiancrackedbrick - 0
contenttweaker:cyanpurplecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanpurplecryingobsidiandebossed - 0
contenttweaker:cyanpurplecryingobsidianpolished - 0
contenttweaker:cyanpurplecryingobsidianshortbrick - 0
contenttweaker:cyanredcryingobsidian - 0
contenttweaker:cyanredcryingobsidianbrick - 0
contenttweaker:cyanredcryingobsidianchiseledbrick - 0
contenttweaker:cyanredcryingobsidiancrackedbrick - 0
contenttweaker:cyanredcryingobsidiancrackedshortbrick - 0
contenttweaker:cyanredcryingobsidiandebossed - 0
contenttweaker:cyanredcryingobsidianpolished - 0
contenttweaker:cyanredcryingobsidianshortbrick - 0
contenttweaker:cyanwhitecryingobsidian - 0
contenttweaker:cyanwhitecryingobsidianbrick - 0
contenttweaker:cyanwhitecryingobsidianchiseledbrick - 0
contenttweaker:cyanwhitecryingobsidiancrackedbrick - 0
contenttweaker:cyanwhitecryingobsidiancrackedshortbrick - 0
contenttweaker:cyanwhitecryingobsidiandebossed - 0
contenttweaker:cyanwhitecryingobsidianpolished - 0
contenttweaker:cyanwhitecryingobsidianshortbrick - 0
contenttweaker:cyanyellowcryingobsidian - 0
contenttweaker:cyanyellowcryingobsidianbrick - 0
contenttweaker:cyanyellowcryingobsidianchiseledbrick - 0
contenttweaker:cyanyellowcryingobsidiancrackedbrick - 0
contenttweaker:cyanyellowcryingobsidiancrackedshortbrick - 0
contenttweaker:cyanyellowcryingobsidiandebossed - 0
contenttweaker:cyanyellowcryingobsidianpolished - 0
contenttweaker:cyanyellowcryingobsidianshortbrick - 0
contenttweaker:grayblackcryingobsidian - 0
contenttweaker:grayblackcryingobsidianbrick - 0
contenttweaker:grayblackcryingobsidianchiseledbrick - 0
contenttweaker:grayblackcryingobsidiancrackedbrick - 0
contenttweaker:grayblackcryingobsidiancrackedshortbrick - 0
contenttweaker:grayblackcryingobsidiandebossed - 0
contenttweaker:grayblackcryingobsidianpolished - 0
contenttweaker:grayblackcryingobsidianshortbrick - 0
contenttweaker:graybluecryingobsidian - 0
contenttweaker:graybluecryingobsidianbrick - 0
contenttweaker:graybluecryingobsidianchiseledbrick - 0
contenttweaker:graybluecryingobsidiancrackedbrick - 0
contenttweaker:graybluecryingobsidiancrackedshortbrick - 0
contenttweaker:graybluecryingobsidiandebossed - 0
contenttweaker:graybluecryingobsidianpolished - 0
contenttweaker:graybluecryingobsidianshortbrick - 0
contenttweaker:graybrowncryingobsidian - 0
contenttweaker:graybrowncryingobsidianbrick - 0
contenttweaker:graybrowncryingobsidianchiseledbrick - 0
contenttweaker:graybrowncryingobsidiancrackedbrick - 0
contenttweaker:graybrowncryingobsidiancrackedshortbrick - 0
contenttweaker:graybrowncryingobsidiandebossed - 0
contenttweaker:graybrowncryingobsidianpolished - 0
contenttweaker:graybrowncryingobsidianshortbrick - 0
contenttweaker:graycyancryingobsidian - 0
contenttweaker:graycyancryingobsidianbrick - 0
contenttweaker:graycyancryingobsidianchiseledbrick - 0
contenttweaker:graycyancryingobsidiancrackedbrick - 0
contenttweaker:graycyancryingobsidiancrackedshortbrick - 0
contenttweaker:graycyancryingobsidiandebossed - 0
contenttweaker:graycyancryingobsidianpolished - 0
contenttweaker:graycyancryingobsidianshortbrick - 0
contenttweaker:graycryingobsidian - 0
contenttweaker:graycryingobsidianbrick - 0
contenttweaker:graycryingobsidianchiseledbrick - 0
contenttweaker:graycryingobsidiancrackedbrick - 0
contenttweaker:graycryingobsidiancrackedshortbrick - 0
contenttweaker:graycryingobsidiandebossed - 0
contenttweaker:graycryingobsidianpolished - 0
contenttweaker:graycryingobsidianshortbrick - 0
contenttweaker:graygreencryingobsidian - 0
contenttweaker:graygreencryingobsidianbrick - 0
contenttweaker:graygreencryingobsidianchiseledbrick - 0
contenttweaker:graygreencryingobsidiancrackedbrick - 0
contenttweaker:graygreencryingobsidiancrackedshortbrick - 0
contenttweaker:graygreencryingobsidiandebossed - 0
contenttweaker:graygreencryingobsidianpolished - 0
contenttweaker:graygreencryingobsidianshortbrick - 0
contenttweaker:graylightbluecryingobsidian - 0
contenttweaker:graylightbluecryingobsidianbrick - 0
contenttweaker:graylightbluecryingobsidianchiseledbrick - 0
contenttweaker:graylightbluecryingobsidiancrackedbrick - 0
contenttweaker:graylightbluecryingobsidiancrackedshortbrick - 0
contenttweaker:graylightbluecryingobsidiandebossed - 0
contenttweaker:graylightbluecryingobsidianpolished - 0
contenttweaker:graylightbluecryingobsidianshortbrick - 0
contenttweaker:graylightgraycryingobsidian - 0
contenttweaker:graylightgraycryingobsidianbrick - 0
contenttweaker:graylightgraycryingobsidianchiseledbrick - 0
contenttweaker:graylightgraycryingobsidiancrackedbrick - 0
contenttweaker:graylightgraycryingobsidiancrackedshortbrick - 0
contenttweaker:graylightgraycryingobsidiandebossed - 0
contenttweaker:graylightgraycryingobsidianpolished - 0
contenttweaker:graylightgraycryingobsidianshortbrick - 0
